property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date
BLR-28868,BTM Layout,12.92139,77.615567,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,1891,3,3,1,0,2,7,16,3,2.85,3.71,9.58,6.03,8.0,9,5,17517329,86,78,8.18,0.0861,2024-06-08
BLR-28869,HSR Layout,12.92214,77.637999,Brigade Group,Apartment,Unfurnished,Ready to Move,2783,4,3,0,1,12,24,24,3,3.06,6.63,7.74,7.24,7.7,7,4,31591740,52,40,9.85,0.1146,2022-10-14
BLR-28870,Malleswaram,13.016235,77.553571,Assetz Property Group,Apartment,Unfurnished,Resale,2847,3,3,2,0,1,5,17,3,0.31,5.28,1.76,6.66,8.9,6,8,35492047,93,80,7.36,0.03,2022-04-22
BLR-28871,Hennur,13.047386,77.632891,Puravankara,Apartment,Semi-furnished,Ready to Move,2811,3,3,1,0,2,11,6,20,6.23,1.36,8.19,9.39,6.1,7,6,21556771,43,72,14.44,0.1546,2020-05-11
BLR-28872,Yelahanka,13.097339,77.589604,Puravankara,Apartment,Semi-furnished,Ready to Move,2396,4,3,2,1,9,20,4,9,10.87,1.27,3.63,13.99,3.6,6,9,15799324,89,55,16.54,0.1339,2023-01-12
BLR-28873,BTM Layout,12.908211,77.607309,Assetz Property Group,Plot,Semi-furnished,Ready to Move,1985,0,0,0,2,0,0,14,14,1.16,6.86,6.11,7.18,8.5,5,6,14493521,65,38,12.04,0.1297,2022-03-06
BLR-28874,Devanahalli,13.127074,77.726367,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,2605,4,3,1,1,4,10,18,8,12.17,5.49,8.54,22.42,1.8,6,6,12646096,93,87,16.06,0.1782,2021-10-14
BLR-28875,Hebbal,13.038129,77.611996,Salarpuria Sattva,Builder Floor,Semi-furnished,New Launch,1003,2,2,0,1,4,11,0,16,3.4,2.95,8.66,7.63,7.5,5,8,15685242,57,57,11.59,0.1178,2022-11-18
BLR-28876,JP Nagar,12.895226,77.573562,Lodha Group,Apartment,Fully-furnished,New Launch,1817,2,1,1,0,20,20,4,7,1.81,7.18,2.27,8.79,8.0,8,6,22874999,85,69,12.51,0.0915,2022-03-23
BLR-28877,JP Nagar,12.914082,77.5844,Puravankara,Apartment,Fully-furnished,Resale,2678,2,1,0,1,8,13,17,6,4.28,1.93,5.58,6.49,7.3,9,9,23925305,89,74,12.94,0.0871,2020-08-04
BLR-28878,Kanakapura Road,12.863491,77.565692,Prestige Group,Villa,Unfurnished,Ready to Move,4536,4,2,3,1,3,2,13,11,10.79,5.22,2.11,12.42,3.8,6,7,31686253,62,45,17.91,0.1461,2024-02-03
BLR-28879,Electronic City,12.8557,77.658629,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2474,5,4,0,0,7,17,23,7,8.56,7.25,4.98,14.64,4.4,8,9,13764964,35,47,15.7,0.1606,2023-11-28
BLR-28880,Indiranagar,12.986859,77.633704,Lodha Group,Plot,Fully-furnished,Ready to Move,1606,0,0,0,2,0,0,6,2,2.2,1.84,1.52,4.56,8.4,5,9,21205963,54,26,11.86,0.1025,2020-04-09
BLR-28881,Sarjapur Road,12.912852,77.68049,Assetz Property Group,Apartment,Fully-furnished,Ready to Move,1637,4,3,2,0,11,18,21,2,2.13,1.81,7.94,11.37,7.4,5,6,14981646,63,55,13.53,0.1396,2021-07-22
BLR-28882,Malleswaram,13.017207,77.558369,Mantri Developers,Apartment,Fully-furnished,Resale,2344,5,5,1,1,4,10,13,10,1.96,2.64,5.56,6.41,8.3,10,6,37358391,51,46,6.85,0.0411,2020-07-20
BLR-28883,JP Nagar,12.9017,77.575849,Mantri Developers,Apartment,Unfurnished,New Launch,1471,1,1,1,0,12,24,1,13,4.09,1.39,8.17,8.03,7.2,6,4,18102189,85,72,11.06,0.061,2021-01-06
BLR-28884,Malleswaram,12.991044,77.555424,Prestige Group,Apartment,Unfurnished,New Launch,2585,4,3,0,0,1,3,13,8,1.33,0.81,1.28,4.76,8.8,6,7,34435396,88,79,3.59,0.0313,2023-10-06
BLR-28885,Marathahalli,12.965467,77.694163,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,1328,1,1,1,1,9,13,4,11,5.16,5.78,5.84,10.81,6.3,5,4,12583521,51,52,8.15,0.1258,2022-10-26
BLR-28886,Devanahalli,13.123392,77.707801,Brigade Group,Apartment,Unfurnished,Resale,1772,4,3,1,0,7,12,17,7,12.11,0.71,2.48,20.86,2.0,10,8,9870238,52,94,16.3,0.2023,2020-09-29
BLR-28887,Devanahalli,13.114184,77.722033,Assetz Property Group,Apartment,Unfurnished,Resale,996,3,3,2,0,19,23,2,16,5.25,5.9,6.73,21.02,4.7,6,7,9351778,41,49,17.74,0.1663,2021-09-02
BLR-28888,Bannerghatta Road,12.862637,77.583629,Prestige Group,Apartment,Semi-furnished,Ready to Move,2599,3,3,0,1,12,22,10,15,3.05,2.77,6.29,12.17,7.0,7,8,21490389,61,25,13.6,0.1515,2023-04-10
BLR-28889,Jayanagar,12.92579,77.596925,Brigade Group,Apartment,Unfurnished,Ready to Move,2313,5,4,0,1,4,4,19,6,2.86,6.31,2.31,5.1,8.1,8,10,32547246,93,77,3.59,0.0834,2024-02-10
BLR-28890,KR Puram,13.023535,77.710444,Shriram Properties,Apartment,Fully-furnished,New Launch,1050,2,1,2,1,14,19,15,16,5.31,7.98,5.49,13.82,5.8,6,5,8360589,38,75,15.09,0.1537,2024-07-13
BLR-28891,HSR Layout,12.906192,77.655296,Salarpuria Sattva,Apartment,Fully-furnished,Ready to Move,2725,2,2,2,0,9,15,12,4,3.81,1.12,4.55,9.81,7.0,10,7,31554715,88,29,13.14,0.1053,2021-12-07
BLR-28892,Marathahalli,12.949526,77.696902,Godrej Properties,Penthouse,Fully-furnished,New Launch,5000,4,4,3,2,27,27,8,2,0.66,0.74,3.2,11.35,8.0,6,9,92452094,79,46,9.33,0.0894,2022-09-01
BLR-28893,Bannerghatta Road,12.867856,77.600382,Lodha Group,Apartment,Semi-furnished,New Launch,1932,4,4,1,0,6,25,7,13,3.83,0.5,4.62,11.55,6.7,5,9,16208283,51,84,16.37,0.1315,2021-10-04
BLR-28894,HSR Layout,12.906457,77.646566,Puravankara,Apartment,Unfurnished,New Launch,523,1,1,1,1,8,18,7,18,3.91,2.97,4.56,9.18,7.1,7,9,8062957,58,29,10.02,0.1062,2022-10-15
BLR-28895,Jayanagar,12.935365,77.584721,Shriram Properties,Apartment,Semi-furnished,Ready to Move,1932,5,5,2,1,4,11,25,19,1.77,4.71,9.2,4.17,8.7,8,7,31979636,89,93,3.16,0.0768,2024-04-24
BLR-28896,Kanakapura Road,12.853896,77.57078,Godrej Properties,Plot,Semi-furnished,Resale,2588,0,0,0,1,0,0,22,19,10.07,2.21,4.72,13.34,4.0,8,4,12400669,98,31,18.21,0.1541,2020-12-12
BLR-28897,Malleswaram,12.998047,77.55198,Assetz Property Group,Builder Floor,Unfurnished,Resale,2125,4,4,2,0,6,20,17,14,1.04,4.72,7.53,5.47,8.8,6,4,24245334,59,50,3.71,0.0469,2020-08-19
BLR-28898,Yelahanka,13.114533,77.585734,Mantri Developers,Apartment,Unfurnished,New Launch,2192,4,3,0,0,2,12,1,18,5.55,7.83,5.3,15.92,5.4,8,8,15901560,45,62,19.0,0.1811,2021-01-14
BLR-28899,Rajajinagar,12.979068,77.558716,Mantri Developers,Builder Floor,Semi-furnished,Ready to Move,1358,2,2,0,1,12,14,18,4,0.91,4.57,3.89,3.98,9.0,6,4,15635901,71,35,7.19,0.096,2024-05-24
BLR-28900,JP Nagar,12.911217,77.599347,Puravankara,Apartment,Unfurnished,New Launch,2497,3,3,2,1,11,12,21,16,0.89,6.91,0.94,6.73,8.6,7,9,23855009,64,68,6.49,0.0919,2023-04-23
BLR-28901,Marathahalli,12.970158,77.701277,Lodha Group,Apartment,Semi-furnished,Resale,2361,3,3,1,1,1,6,0,5,4.72,0.38,9.66,11.56,6.4,5,5,25195835,65,26,11.95,0.1177,2020-07-08
BLR-28902,Indiranagar,12.972051,77.64728,Prestige Group,Builder Floor,Fully-furnished,Resale,2188,2,1,1,0,1,3,21,13,2.81,2.92,3.77,5.71,8.0,7,10,41100270,98,46,7.2,0.0579,2020-05-09
BLR-28903,Rajajinagar,12.991783,77.557584,Brigade Group,Apartment,Fully-furnished,Ready to Move,1218,3,2,1,1,19,19,1,3,1.56,3.28,7.85,4.6,8.7,7,7,27686590,64,26,10.1,0.0711,2024-08-05
BLR-28904,Malleswaram,13.000688,77.560921,Assetz Property Group,Apartment,Unfurnished,New Launch,1038,2,1,0,1,7,11,15,9,0.87,5.22,1.95,4.88,8.9,9,7,16751080,64,33,5.95,0.0666,2024-06-16
BLR-28905,Basavanagudi,12.93439,77.569761,Prestige Group,Builder Floor,Unfurnished,Ready to Move,2729,5,4,1,1,9,10,22,10,3.61,6.26,0.67,4.94,7.8,10,9,26660742,66,78,9.19,0.0775,2023-09-15
BLR-28906,Bannerghatta Road,12.882232,77.585305,Brigade Group,Builder Floor,Unfurnished,Ready to Move,2754,2,2,0,1,3,5,0,8,3.14,1.03,2.45,9.99,7.2,6,5,27166799,45,55,12.79,0.1581,2024-09-27
BLR-28907,Indiranagar,12.967722,77.654604,Lodha Group,Apartment,Semi-furnished,Ready to Move,2969,3,3,2,0,4,24,22,14,0.47,0.98,5.05,6.52,8.8,7,10,49982890,36,79,6.23,0.0698,2022-03-10
BLR-28908,Kanakapura Road,12.871534,77.55484,Sobha Ltd,Apartment,Unfurnished,New Launch,1535,5,5,2,1,1,3,12,13,7.91,2.64,6.08,11.93,5.0,6,4,12777333,80,82,18.24,0.14,2024-05-25
BLR-28909,Sarjapur Road,12.906103,77.682146,Prestige Group,Penthouse,Fully-furnished,Ready to Move,4606,4,4,3,1,17,17,0,2,5.59,5.75,4.64,11.96,6.0,9,10,93063960,32,82,13.36,0.1681,2023-08-28
BLR-28910,Basavanagudi,12.941959,77.582099,Prestige Group,Penthouse,Semi-furnished,Resale,2714,4,3,3,2,18,18,5,11,0.81,4.63,1.17,3.56,9.1,8,9,68666814,64,67,10.52,0.0787,2020-08-09
BLR-28911,Whitefield,12.968274,77.760142,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,1968,5,4,1,0,7,15,25,11,1.3,2.28,6.14,17.94,6.8,9,9,19089604,49,72,13.21,0.1016,2023-07-02
BLR-28912,Electronic City,12.852763,77.65358,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,662,2,1,1,1,2,7,19,10,6.41,3.77,6.64,14.68,5.2,5,9,5845769,73,28,13.68,0.1455,2023-02-14
BLR-28913,Hennur,13.048256,77.635762,Shriram Properties,Apartment,Unfurnished,Resale,1188,3,2,2,0,6,13,9,2,6.79,6.2,2.49,9.62,5.8,6,8,8897238,44,37,15.92,0.1277,2022-10-15
BLR-28914,Basavanagudi,12.950202,77.582578,Puravankara,Penthouse,Unfurnished,Ready to Move,4270,5,4,2,1,24,24,14,20,3.19,2.85,1.57,2.71,8.3,10,8,72141125,55,67,7.75,0.0681,2021-11-27
BLR-28915,JP Nagar,12.898279,77.577107,Godrej Properties,Builder Floor,Fully-furnished,New Launch,2481,4,3,1,1,10,23,21,4,2.05,7.71,9.34,8.37,7.9,5,4,24363035,81,56,10.49,0.1015,2023-10-12
BLR-28916,Devanahalli,13.10982,77.724063,Lodha Group,Apartment,Unfurnished,Resale,631,1,1,1,0,10,22,17,8,11.18,7.05,3.36,20.81,2.4,9,7,3439500,76,50,19.16,0.2095,2023-11-08
BLR-28917,Koramangala,12.938197,77.639215,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,2713,3,2,0,0,11,24,14,13,2.74,7.84,9.58,6.1,8.0,5,8,46374810,57,86,8.37,0.0658,2021-09-30
BLR-28918,Hennur,13.057199,77.632781,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,1689,4,4,2,1,5,5,19,7,4.83,1.87,3.9,10.38,6.5,5,5,13085549,50,77,12.98,0.1406,2022-10-12
BLR-28919,JP Nagar,12.892097,77.578306,Godrej Properties,Villa,Semi-furnished,Ready to Move,2824,3,3,1,2,2,2,25,18,2.23,0.26,6.46,9.01,7.8,6,8,32398402,62,75,9.55,0.0873,2023-01-28
BLR-28920,Marathahalli,12.946309,77.687899,Assetz Property Group,Builder Floor,Fully-furnished,Resale,2454,2,2,2,1,7,13,6,15,1.61,2.04,3.28,10.49,7.8,6,9,25135071,94,76,10.07,0.1267,2020-02-12
BLR-28921,Basavanagudi,12.95025,77.579581,Assetz Property Group,Apartment,Unfurnished,Resale,2383,3,3,1,0,8,16,11,5,4.96,5.76,9.8,2.88,7.6,5,10,24542377,31,26,6.49,0.0771,2020-01-31
BLR-28922,Devanahalli,13.106951,77.71298,Lodha Group,Apartment,Unfurnished,New Launch,1514,5,4,2,1,1,4,19,6,9.92,7.14,1.72,19.77,3.1,5,8,8411591,44,81,15.11,0.2079,2022-02-07
BLR-28923,Kanakapura Road,12.864746,77.563603,Sobha Ltd,Builder Floor,Semi-furnished,New Launch,2282,2,1,1,0,2,6,14,8,8.26,6.69,3.76,12.35,4.8,8,7,13674056,47,81,14.41,0.1235,2023-06-14
BLR-28924,BTM Layout,12.905532,77.601433,Sobha Ltd,Apartment,Fully-furnished,Resale,2382,3,2,2,0,8,11,23,20,3.57,2.08,1.98,7.38,7.5,6,10,28207714,84,72,7.99,0.1215,2023-04-12
BLR-28925,Koramangala,12.948257,77.621181,Prestige Group,Plot,Semi-furnished,Resale,691,0,0,0,2,0,0,0,6,2.15,6.96,4.27,3.88,8.6,6,8,12317986,94,55,8.58,0.0813,2023-08-29
BLR-28926,Jayanagar,12.916413,77.580929,Shriram Properties,Plot,Semi-furnished,Ready to Move,1801,0,0,0,1,0,0,8,20,1.95,2.17,5.87,6.31,8.3,10,9,23711577,46,59,3.62,0.0644,2021-05-24
BLR-28927,Marathahalli,12.958774,77.701786,Salarpuria Sattva,Apartment,Fully-furnished,Ready to Move,528,3,3,1,0,3,19,19,14,0.81,4.52,2.09,11.7,7.9,8,9,7810984,82,61,11.06,0.1385,2024-06-26
BLR-28928,Electronic City,12.84154,77.652955,Salarpuria Sattva,Builder Floor,Unfurnished,Resale,2459,5,5,1,1,8,15,22,14,5.3,1.4,9.72,15.78,5.5,7,5,15944324,43,71,13.2,0.1508,2021-06-14
BLR-28929,JP Nagar,12.919618,77.596195,Sobha Ltd,Apartment,Fully-furnished,Ready to Move,1906,2,2,0,1,9,11,16,17,0.61,3.66,9.58,5.78,8.9,8,5,24223499,68,67,8.3,0.0913,2024-05-01
BLR-28930,Basavanagudi,12.952337,77.572556,Lodha Group,Villa,Unfurnished,Ready to Move,2271,4,3,2,2,3,3,24,19,2.84,3.36,1.17,3.21,8.4,5,7,32863079,62,51,5.58,0.107,2020-10-23
BLR-28931,Electronic City,12.844139,77.67055,Brigade Group,Villa,Semi-furnished,Resale,2209,5,3,2,2,1,2,21,14,9.21,2.57,6.5,16.39,3.9,6,5,21542169,82,62,17.48,0.1379,2022-10-27
BLR-28932,Electronic City,12.839026,77.675033,Prestige Group,Apartment,Semi-furnished,Resale,2957,3,3,1,0,1,20,23,2,2.66,3.27,6.73,17.13,6.4,5,9,17921483,60,77,17.89,0.1778,2021-04-16
BLR-28933,HSR Layout,12.904671,77.657861,Lodha Group,Apartment,Unfurnished,New Launch,814,3,3,0,0,4,15,4,11,0.54,0.3,4.27,10.12,8.3,5,10,11780090,95,51,10.09,0.0847,2021-11-24
BLR-28934,JP Nagar,12.89602,77.594541,Salarpuria Sattva,Penthouse,Fully-furnished,Resale,3946,5,3,2,1,27,27,12,19,4.01,7.21,5.19,8.4,7.1,10,10,64081733,41,86,8.29,0.0748,2022-08-03
BLR-28935,Electronic City,12.835188,77.676251,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1046,3,3,0,1,14,18,16,8,1.28,2.71,9.58,17.56,6.9,7,6,8533134,84,82,16.42,0.1699,2023-12-04
BLR-28936,BTM Layout,12.911543,77.616912,Salarpuria Sattva,Villa,Semi-furnished,Ready to Move,2239,3,3,1,2,2,3,20,10,2.51,7.92,1.9,7.1,7.9,9,7,29540215,57,29,10.22,0.1246,2024-02-15
BLR-28937,Sarjapur Road,12.915965,77.696391,Salarpuria Sattva,Villa,Semi-furnished,New Launch,3963,5,2,3,1,3,2,3,13,6.7,5.59,0.42,12.65,5.4,9,6,49192527,36,45,17.23,0.1501,2021-10-21
BLR-28938,Whitefield,12.980961,77.735738,Godrej Properties,Penthouse,Unfurnished,Ready to Move,2631,4,4,2,2,18,18,7,18,3.56,7.72,8.54,15.33,6.3,10,7,43379950,71,87,15.67,0.1391,2024-07-28
BLR-28939,Devanahalli,13.124805,77.727991,Puravankara,Apartment,Semi-furnished,Resale,2435,4,3,1,1,7,11,11,11,7.15,5.54,0.37,22.34,3.8,9,4,12061113,89,64,20.77,0.1627,2020-07-08
BLR-28940,Bannerghatta Road,12.871025,77.586793,Shriram Properties,Builder Floor,Semi-furnished,Ready to Move,1013,1,1,1,1,13,13,0,7,7.75,5.31,3.41,11.22,5.2,9,5,10855820,59,67,15.43,0.1206,2024-09-30
BLR-28941,JP Nagar,12.903819,77.571639,Puravankara,Penthouse,Semi-furnished,Ready to Move,2549,5,4,2,1,28,28,7,4,0.62,5.53,3.61,7.94,8.6,10,6,49814488,53,56,12.97,0.0872,2024-12-18
BLR-28942,KR Puram,13.002329,77.707049,Shriram Properties,Apartment,Unfurnished,Resale,619,1,1,0,1,1,5,10,12,6.4,7.11,8.24,12.65,5.5,9,8,4847837,63,68,12.13,0.1374,2021-02-06
BLR-28943,Rajajinagar,12.997059,77.543461,Lodha Group,Villa,Unfurnished,Resale,2293,4,3,3,1,1,4,2,12,1.85,4.64,5.38,6.22,8.3,8,8,45410813,88,71,7.88,0.0487,2024-07-17
BLR-28944,Malleswaram,13.011917,77.576409,Mantri Developers,Apartment,Unfurnished,New Launch,1314,2,1,1,1,3,16,21,3,0.24,7.38,9.44,4.9,9.2,7,5,17981872,33,25,6.64,0.0888,2020-08-30
BLR-28945,Hebbal,13.032823,77.5995,Brigade Group,Apartment,Fully-furnished,Ready to Move,2923,5,5,0,0,8,20,20,6,1.83,3.14,1.98,6.83,8.2,5,8,34588479,87,53,14.87,0.1322,2023-10-05
BLR-28946,Koramangala,12.942301,77.625409,Godrej Properties,Apartment,Semi-furnished,Resale,1510,4,3,2,1,21,25,12,14,1.06,7.06,5.21,4.66,8.9,5,9,27856087,98,89,8.72,0.0731,2021-07-02
BLR-28947,JP Nagar,12.909717,77.592537,Salarpuria Sattva,Apartment,Unfurnished,New Launch,1233,3,2,0,1,5,12,2,6,3.29,4.51,1.19,6.88,7.7,9,7,15694054,93,78,7.16,0.098,2021-07-17
BLR-28948,JP Nagar,12.91192,77.583326,Mantri Developers,Apartment,Unfurnished,Resale,1700,4,4,0,0,8,11,10,8,2.89,2.43,3.1,6.75,7.8,9,10,16858484,71,91,11.39,0.1029,2024-12-24
BLR-28949,Marathahalli,12.962682,77.704145,Brigade Group,Villa,Semi-furnished,Resale,2405,5,3,1,1,3,2,24,10,0.58,0.79,0.51,11.91,8.0,9,6,32262470,78,52,14.14,0.1308,2021-02-21
BLR-28950,Marathahalli,12.954335,77.708384,Brigade Group,Apartment,Unfurnished,Ready to Move,716,3,2,1,0,12,21,2,4,4.97,2.72,8.12,12.48,6.1,8,4,8531485,80,68,10.15,0.1226,2020-10-18
BLR-28951,Basavanagudi,12.943685,77.578833,Assetz Property Group,Apartment,Unfurnished,New Launch,2432,5,4,2,0,7,16,11,5,3.67,7.69,6.86,3.54,8.0,7,7,27652537,37,38,5.69,0.0852,2023-10-01
BLR-28952,Bannerghatta Road,12.884777,77.585223,Godrej Properties,Apartment,Unfurnished,Resale,2010,3,2,0,1,9,9,17,12,8.73,3.06,5.22,9.71,5.1,9,8,13599855,33,62,10.91,0.1522,2020-03-30
BLR-28953,Basavanagudi,12.953315,77.569566,Lodha Group,Apartment,Semi-furnished,New Launch,876,3,3,2,1,11,13,14,14,1.62,4.54,4.64,3.39,8.8,6,8,14656604,85,67,6.99,0.0581,2023-04-05
BLR-28954,Basavanagudi,12.95143,77.582489,Godrej Properties,Apartment,Fully-furnished,Resale,1209,1,1,1,1,3,5,24,20,1.2,7.0,0.61,2.6,9.1,10,5,19263300,32,80,9.9,0.0541,2021-01-06
BLR-28955,Bannerghatta Road,12.862415,77.581898,Mantri Developers,Penthouse,Semi-furnished,Resale,4546,4,4,3,2,21,21,21,5,4.48,2.65,1.59,12.22,6.4,8,4,45189225,78,61,13.8,0.1583,2021-11-12
BLR-28956,JP Nagar,12.903625,77.600437,Mantri Developers,Apartment,Unfurnished,Resale,2500,4,4,1,1,5,17,3,20,2.38,6.72,5.62,7.58,7.9,9,10,27005442,93,37,9.0,0.0708,2021-05-02
BLR-28957,Hebbal,13.042653,77.589733,Prestige Group,Apartment,Semi-furnished,Ready to Move,1295,3,2,1,0,15,21,24,13,1.32,7.75,6.76,7.92,8.3,7,9,16414639,43,86,14.03,0.1204,2022-04-08
BLR-28958,Sarjapur Road,12.905044,77.679111,Salarpuria Sattva,Apartment,Semi-furnished,New Launch,2580,2,1,1,1,7,16,3,13,11.82,1.17,8.19,11.77,3.5,7,9,25793326,36,36,17.16,0.1297,2021-10-03
BLR-28959,Kanakapura Road,12.855301,77.562254,Lodha Group,Apartment,Fully-furnished,Ready to Move,1226,3,2,2,0,6,22,19,12,10.43,5.35,6.15,13.4,3.8,10,9,9124859,33,86,12.46,0.152,2022-02-27
BLR-28960,HSR Layout,12.906821,77.630122,Assetz Property Group,Villa,Fully-furnished,Resale,2885,3,4,3,1,3,3,24,17,4.08,1.89,6.09,8.17,7.1,7,4,39977261,67,57,12.38,0.0993,2020-04-23
BLR-28961,Sarjapur Road,12.894124,77.693113,Sobha Ltd,Apartment,Semi-furnished,Ready to Move,2903,2,2,1,1,2,19,6,11,5.17,2.69,1.26,13.72,5.9,7,6,26142669,68,25,12.0,0.1417,2022-03-31
BLR-28962,Kanakapura Road,12.883375,77.568806,Godrej Properties,Apartment,Semi-furnished,New Launch,2113,2,2,0,1,19,24,24,8,4.13,2.86,1.0,10.2,6.8,5,5,13575803,62,48,13.88,0.1442,2021-08-19
BLR-28963,Koramangala,12.940763,77.625584,Puravankara,Villa,Unfurnished,Ready to Move,3556,3,2,2,2,3,4,4,12,3.51,5.71,7.79,4.8,7.9,9,10,78194336,58,53,6.51,0.0721,2024-02-11
BLR-28964,Koramangala,12.924287,77.62744,Mantri Developers,Builder Floor,Unfurnished,Resale,666,3,3,1,0,9,23,6,5,3.04,7.05,8.04,6.35,7.8,5,8,10721863,53,31,6.84,0.0882,2021-01-09
BLR-28965,HSR Layout,12.919059,77.658992,Sobha Ltd,Apartment,Fully-furnished,Ready to Move,1729,3,2,1,1,11,23,9,6,3.69,4.82,6.64,9.1,7.2,10,6,25772707,37,67,10.24,0.1064,2020-09-10
BLR-28966,Whitefield,12.972597,77.738323,Salarpuria Sattva,Apartment,Fully-furnished,Resale,620,3,2,2,0,12,17,21,4,1.35,7.3,5.49,15.57,7.1,6,4,8325730,57,87,12.32,0.1288,2022-09-15
BLR-28967,Hennur,13.041485,77.642275,Shriram Properties,Apartment,Semi-furnished,Ready to Move,784,1,1,2,0,10,23,21,16,2.73,4.24,6.76,9.33,7.5,7,5,7167711,81,79,10.88,0.1181,2021-10-09
BLR-28968,Devanahalli,13.100572,77.718605,Assetz Property Group,Apartment,Semi-furnished,Resale,2037,2,1,2,1,2,5,24,14,8.57,4.22,8.63,19.65,3.6,6,7,11625342,40,59,19.67,0.1961,2021-05-12
BLR-28969,Devanahalli,13.098161,77.698406,Lodha Group,Builder Floor,Unfurnished,New Launch,871,3,2,2,0,11,20,10,18,11.11,5.44,6.17,18.01,2.9,6,9,7219730,70,94,18.17,0.2042,2023-03-07
BLR-28970,JP Nagar,12.913252,77.598288,Salarpuria Sattva,Apartment,Fully-furnished,Resale,797,2,2,2,1,8,14,3,7,0.69,7.91,3.72,6.5,8.7,5,8,12619648,73,90,6.19,0.064,2022-02-04
BLR-28971,Kanakapura Road,12.855546,77.554799,Godrej Properties,Apartment,Unfurnished,Resale,1027,2,2,1,1,15,15,8,20,8.47,0.67,0.34,13.61,4.6,10,8,9838660,86,94,16.78,0.1469,2023-10-07
BLR-28972,Jayanagar,12.92886,77.588807,Lodha Group,Apartment,Semi-furnished,Ready to Move,1882,2,1,2,0,8,11,5,10,0.66,4.34,2.59,4.79,9.0,7,9,36615259,67,41,8.91,0.0439,2023-07-25
BLR-28973,JP Nagar,12.906487,77.578998,Puravankara,Apartment,Semi-furnished,Resale,2337,5,4,1,0,6,7,2,7,0.39,5.25,8.71,7.43,8.7,10,8,33796250,40,82,8.18,0.0766,2023-02-02
BLR-28974,JP Nagar,12.904423,77.57865,Prestige Group,Villa,Semi-furnished,New Launch,1813,4,2,1,1,3,3,25,15,0.76,2.75,1.98,7.67,8.5,7,5,26070996,50,76,7.13,0.1094,2023-10-13
BLR-28975,Devanahalli,13.107905,77.719588,Mantri Developers,Builder Floor,Fully-furnished,New Launch,2806,2,1,1,1,2,25,10,20,14.6,3.23,1.48,20.32,1.1,9,5,15906030,80,94,16.6,0.159,2021-05-28
BLR-28976,KR Puram,13.011437,77.682367,Puravankara,Plot,Semi-furnished,New Launch,2188,0,0,0,1,0,0,10,11,7.89,1.58,9.66,10.49,5.3,5,10,9027783,57,42,14.24,0.1408,2022-03-03
BLR-28977,Hennur,13.050433,77.631205,Sobha Ltd,Apartment,Fully-furnished,Resale,1698,4,4,1,1,12,23,11,4,5.63,6.03,9.52,9.62,6.3,6,4,14660257,85,25,12.49,0.1326,2020-11-27
BLR-28978,Sarjapur Road,12.909485,77.673072,Brigade Group,Apartment,Semi-furnished,Resale,2751,3,2,0,0,5,24,1,3,2.25,3.5,2.7,10.96,7.5,8,10,28914743,77,83,17.56,0.151,2021-06-16
BLR-28979,Sarjapur Road,12.89425,77.688629,Lodha Group,Apartment,Unfurnished,Ready to Move,2028,3,2,0,1,1,25,14,15,4.12,1.55,3.79,13.33,6.4,8,4,14507937,35,66,11.92,0.1424,2024-06-26
BLR-28980,Bannerghatta Road,12.86335,77.581098,Prestige Group,Apartment,Semi-furnished,Ready to Move,1457,3,3,1,1,1,4,14,5,7.14,4.85,7.96,12.13,5.3,7,7,12234691,31,27,16.62,0.119,2020-04-10
BLR-28981,KR Puram,12.994825,77.703026,Salarpuria Sattva,Villa,Semi-furnished,New Launch,3057,4,4,2,2,1,2,11,9,2.15,5.74,0.49,12.03,7.3,8,10,20955913,85,79,17.57,0.1363,2023-07-15
BLR-28982,Electronic City,12.856926,77.672284,Lodha Group,Apartment,Unfurnished,New Launch,2096,5,4,2,1,2,16,7,13,3.76,0.47,4.62,15.28,6.2,6,8,14331570,91,71,12.72,0.1476,2020-11-25
BLR-28983,Yelahanka,13.096488,77.590542,Salarpuria Sattva,Apartment,Unfurnished,Ready to Move,1858,3,2,0,1,5,6,1,9,4.79,7.0,6.83,13.89,6.0,6,5,12546672,94,41,14.72,0.1535,2020-01-31
BLR-28984,Jayanagar,12.933731,77.589186,Brigade Group,Villa,Unfurnished,New Launch,3444,3,3,3,2,1,3,1,4,2.64,4.27,5.23,4.25,8.3,8,6,77590988,53,61,9.63,0.0646,2023-01-14
BLR-28985,Kanakapura Road,12.855921,77.543206,Salarpuria Sattva,Apartment,Unfurnished,Ready to Move,2014,5,4,2,1,18,21,0,15,5.89,2.97,2.25,14.02,5.5,7,8,18213260,71,26,18.09,0.1566,2023-07-11
