property_id,location,latitude,longitude,builder_name,property_type,furnishing,listing_type,sqft,bedrooms,bathrooms,balconies,parking,floor,total_floors,age,amenities_count,distance_metro,distance_school,distance_hospital,distance_cbd,connectivity_score,safety_score,school_score,price,demand_score,liquidity_score,roi,market_trend,listing_date,price_per_sqft,listing_year,listing_month,location_score,amenity_index,age_bucket,trend_category,distance_composite,proximity_score,roi_estimate,furnish_numeric,luxury_score,value_ratio,location_encoded,builder_name_encoded,property_type_encoded,furnishing_encoded,listing_type_encoded,trend_category_encoded,predicted_price,price_gap,price_gap_pct,cluster,segment_label,valuation_label,sell_signal
BLR-27210,Marathahalli,12.964151,77.695843,Assetz Property Group,Villa,Unfurnished,New Launch,4716,4,2,3,1,3,3,8,20,1.63,0.29,2.71,11.0,7.7,6,8,54522601,45,92,12.87,0.093,2022-11-10,11561.2,2022,11,7.28,1.0,2,Cool,3.92,7.1,14.31,0,0.733,3.072,15,0,4,2,0,1,54354300.0,168301.0,0.31,1,Emerging High-Growth,Fair Value,SELL
BLR-27214,Marathahalli,12.950757,77.69505,Brigade Group,Apartment,Semi-furnished,New Launch,2897,2,2,2,1,14,18,2,9,1.34,3.97,4.69,11.13,7.8,10,5,34129342,32,42,9.86,0.1334,2020-10-09,11780.93,2020,10,7.62,0.45,0,Warm,4.984,6.31,16.2,1,0.536,1.923,15,1,0,1,0,3,37737084.0,-3607742.0,-9.56,0,Mid-range,Fair Value,HOLD
BLR-27275,Marathahalli,12.958314,77.694393,Sobha Ltd,Apartment,Unfurnished,Resale,2819,5,5,0,1,2,8,3,8,2.55,5.7,7.64,10.91,7.3,5,9,26092027,98,62,12.45,0.1387,2021-02-12,9255.77,2021,2,7.12,0.4,1,Warm,6.288,5.35,20.63,0,0.319,1.47,15,9,0,2,2,3,26659494.0,-567467.0,-2.13,3,Premium,Fair Value,BUY
BLR-27277,Marathahalli,12.971425,77.707198,Salarpuria Sattva,Apartment,Semi-furnished,Resale,1419,3,3,2,0,6,19,8,16,4.91,3.77,4.89,12.2,6.2,10,9,13234074,34,88,11.44,0.101,2022-11-20,9326.34,2022,11,8.18,0.8,2,Warm,6.5,5.19,14.44,1,0.485,0.746,15,7,0,1,2,3,14040012.0,-805938.0,-5.74,0,Mid-range,Fair Value,HOLD
BLR-27293,Marathahalli,12.963583,77.689691,Assetz Property Group,Builder Floor,Unfurnished,Resale,897,3,3,2,1,7,17,20,12,2.71,3.58,6.73,10.34,7.4,6,5,8669358,57,62,8.29,0.1215,2022-12-29,9664.84,2022,12,6.26,0.6,3,Warm,5.595,5.86,16.86,0,0.354,0.488,15,0,1,2,2,3,8628918.0,40440.0,0.47,0,Mid-range,Fair Value,BUY
BLR-27331,Marathahalli,12.961916,77.692038,Prestige Group,Apartment,Semi-furnished,Resale,1161,1,1,1,1,2,5,6,3,4.62,1.27,7.39,10.61,6.6,10,4,12037146,83,53,14.45,0.115,2024-03-27,10367.91,2024,3,6.84,0.15,2,Warm,6.002,5.56,17.24,1,0.307,0.678,15,5,0,1,2,3,11637038.0,400108.0,3.44,3,Premium,Fair Value,BUY
BLR-27356,Marathahalli,12.949079,77.703425,Brigade Group,Plot,Unfurnished,Ready to Move,1966,0,0,0,2,0,0,21,17,4.13,2.06,0.73,12.06,6.5,9,4,13016771,45,33,8.82,0.1099,2022-01-04,6620.94,2022,1,6.5,0.85,4,Warm,5.018,6.29,14.23,0,0.43,0.733,15,1,3,2,1,3,12823257.0,193514.0,1.51,0,Mid-range,Fair Value,BUY
BLR-27364,Marathahalli,12.957719,77.702293,Godrej Properties,Penthouse,Unfurnished,Resale,4747,4,3,3,1,28,28,24,3,4.29,2.97,9.86,11.77,6.5,10,6,54640129,56,66,9.56,0.1164,2023-08-17,11510.45,2023,8,7.4,0.15,4,Warm,7.01,4.82,16.42,0,0.522,3.078,15,2,2,2,2,3,55285130.0,-645001.0,-1.17,1,Emerging High-Growth,Fair Value,BUY
BLR-27366,Marathahalli,12.968468,77.710629,Prestige Group,Builder Floor,Fully-furnished,Ready to Move,1628,5,5,0,1,2,3,7,4,0.55,4.45,7.68,12.58,7.9,8,9,20676006,86,38,12.4,0.121,2020-11-30,12700.25,2020,11,8.26,0.2,2,Warm,5.764,5.74,17.54,2,0.398,1.165,15,5,1,0,1,3,20364752.0,311254.0,1.53,3,Premium,Fair Value,BUY
BLR-27378,Marathahalli,12.947757,77.694427,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,1335,1,1,2,0,12,16,17,2,4.89,4.36,4.37,11.14,6.4,8,7,11102223,37,61,12.28,0.0872,2020-04-30,8316.27,2020,4,7.06,0.1,3,Cool,6.242,5.38,12.4,1,0.305,0.625,15,7,0,1,1,1,10850598.0,251625.0,2.32,0,Mid-range,Fair Value,SELL
BLR-27382,Marathahalli,12.956583,77.714943,Puravankara,Apartment,Fully-furnished,New Launch,2557,2,2,2,0,9,19,13,4,4.22,5.26,7.21,13.15,6.3,9,7,22421417,72,51,11.66,0.0939,2022-06-29,8768.64,2022,6,7.32,0.2,3,Cool,7.258,4.63,14.52,2,0.503,1.263,15,6,0,0,0,1,22232144.0,189273.0,0.85,3,Premium,Fair Value,SELL
BLR-27387,Marathahalli,12.973897,77.701929,Assetz Property Group,Apartment,Unfurnished,New Launch,1570,5,4,0,1,12,18,11,2,5.88,0.95,4.77,11.63,5.9,8,8,12445495,30,88,11.32,0.0936,2022-03-17,7927.07,2022,3,7.16,0.1,3,Cool,6.11,5.48,13.5,0,0.169,0.701,15,0,0,2,0,1,12714777.0,-269282.0,-2.12,0,Mid-range,Fair Value,SELL
BLR-27412,Marathahalli,12.944247,77.687529,Puravankara,Apartment,Unfurnished,Ready to Move,2583,4,3,2,1,16,24,25,5,5.2,3.66,4.69,10.52,6.3,7,7,19898827,88,59,12.72,0.1367,2022-04-25,7703.77,2022,4,6.72,0.25,4,Warm,6.12,5.47,19.84,0,0.367,1.121,15,6,0,2,1,3,19665648.0,233179.0,1.19,3,Premium,Fair Value,BUY
BLR-27462,Marathahalli,12.967815,77.700511,Shriram Properties,Villa,Unfurnished,Ready to Move,3872,5,2,3,1,2,4,10,2,4.13,6.57,5.94,11.48,6.6,7,8,37479877,83,41,11.47,0.1157,2020-05-08,9679.72,2020,5,7.14,0.1,2,Warm,6.818,4.96,16.95,0,0.457,2.112,15,8,4,2,1,3,37920690.0,-440813.0,-1.16,3,Premium,Fair Value,BUY
BLR-27478,Marathahalli,12.945844,77.688176,Salarpuria Sattva,Plot,Unfurnished,Ready to Move,1575,0,0,0,1,0,0,1,20,3.28,0.4,3.74,10.54,7.1,10,6,12894886,94,58,13.37,0.0948,2021-04-24,8187.23,2021,4,7.64,1.0,0,Cool,4.611,6.59,15.92,0,0.394,0.726,15,7,3,2,1,1,12469161.0,425725.0,3.41,3,Premium,Fair Value,HOLD
BLR-27483,Marathahalli,12.96846,77.689693,Salarpuria Sattva,Apartment,Semi-furnished,Resale,2090,4,4,2,1,10,11,21,9,1.64,3.77,8.39,10.31,7.8,6,7,18895269,72,71,14.42,0.1294,2020-05-19,9040.8,2020,5,7.02,0.45,4,Warm,5.584,5.87,18.67,1,0.488,1.065,15,7,0,1,2,3,17938708.0,956561.0,5.33,2,Budget,Fair Value,BUY
BLR-27489,Marathahalli,12.954362,77.694414,Prestige Group,Apartment,Unfurnished,Resale,633,1,1,1,1,11,14,18,18,4.08,6.34,7.15,10.98,6.7,5,7,7875646,37,54,10.04,0.1248,2022-07-26,12441.78,2022,7,6.28,0.9,3,Warm,6.871,4.92,15.95,0,0.363,0.444,15,5,0,2,2,3,7935722.0,-60076.0,-0.76,0,Mid-range,Fair Value,HOLD
BLR-27503,Marathahalli,12.944434,77.709213,Assetz Property Group,Apartment,Semi-furnished,Ready to Move,2503,2,2,2,0,4,5,13,4,1.27,6.98,1.21,12.78,7.6,6,6,20607076,35,50,14.36,0.0816,2023-04-19,8232.95,2023,4,6.64,0.2,3,Cool,5.278,6.1,11.41,1,0.4,1.161,15,0,0,1,1,1,20739244.0,-132168.0,-0.64,2,Budget,Fair Value,SELL
BLR-27506,Marathahalli,12.955447,77.715173,Sobha Ltd,Apartment,Unfurnished,Resale,2147,3,3,2,1,6,7,13,16,1.43,5.14,5.59,13.19,7.4,5,6,20913433,81,41,14.43,0.1135,2023-07-26,9740.77,2023,7,6.26,0.8,3,Warm,5.944,5.6,16.63,0,0.479,1.178,15,9,0,2,2,3,20792372.0,121061.0,0.58,2,Budget,Fair Value,BUY
BLR-27512,Marathahalli,12.959559,77.701346,Puravankara,Apartment,Unfurnished,Resale,2276,3,3,0,1,3,18,24,10,1.31,4.49,3.44,11.64,7.7,8,9,19251828,45,60,9.99,0.0848,2023-09-10,8458.62,2023,9,8.18,0.5,4,Cool,4.954,6.34,12.53,0,0.312,1.085,15,6,0,2,2,1,19024892.0,226936.0,1.19,0,Mid-range,Fair Value,SELL
BLR-27527,Marathahalli,12.966756,77.698957,Brigade Group,Villa,Unfurnished,Resale,4113,4,4,3,2,3,4,24,2,2.05,7.57,1.34,11.32,7.5,9,6,43099761,71,91,12.34,0.0896,2021-01-13,10478.91,2021,1,7.5,0.1,4,Cool,5.33,6.06,15.24,0,0.522,2.428,15,1,4,2,2,1,42850700.0,249061.0,0.58,1,Emerging High-Growth,Fair Value,SELL
BLR-27543,Marathahalli,12.948719,77.711091,Godrej Properties,Apartment,Unfurnished,Ready to Move,660,2,1,2,1,2,6,17,14,2.58,6.98,7.23,12.88,7.0,7,5,8196824,51,39,11.34,0.1078,2020-09-28,12419.43,2020,9,6.4,0.7,3,Warm,6.965,4.85,14.5,0,0.365,0.462,15,2,0,2,1,3,7629170.5,567653.5,7.44,2,Budget,Fair Value,BUY
BLR-27568,Marathahalli,12.959654,77.698389,Mantri Developers,Apartment,Unfurnished,New Launch,1823,5,4,1,1,4,25,21,17,3.16,2.8,7.18,11.32,7.0,9,5,16229632,90,94,12.98,0.0813,2021-06-13,8902.71,2021,6,7.0,0.85,4,Cool,5.932,5.61,15.45,0,0.422,0.914,15,4,0,2,0,1,15745887.0,483745.0,3.07,3,Premium,Fair Value,HOLD
BLR-27638,Marathahalli,12.95274,77.707556,Mantri Developers,Builder Floor,Semi-furnished,Ready to Move,1533,4,4,0,1,6,22,24,6,3.81,0.24,0.42,12.42,6.6,5,4,11202086,57,32,12.64,0.0919,2022-09-20,7307.3,2022,9,5.34,0.3,4,Cool,4.57,6.62,13.0,1,0.317,0.631,15,4,1,1,1,1,11528564.0,-326478.0,-2.83,2,Budget,Fair Value,SELL
BLR-27642,Marathahalli,12.950265,77.706166,Puravankara,Apartment,Unfurnished,Resale,818,1,1,2,1,3,8,6,15,5.33,1.55,8.31,12.32,6.0,9,4,8308696,53,95,13.62,0.0892,2023-12-21,10157.33,2023,12,6.3,0.75,2,Cool,6.918,4.88,14.42,0,0.387,0.468,15,6,0,2,2,1,8444534.0,-135838.0,-1.61,2,Budget,Fair Value,SELL
BLR-27650,Marathahalli,12.957343,77.698949,Shriram Properties,Apartment,Unfurnished,Ready to Move,781,2,1,0,1,11,25,13,12,5.15,2.4,0.68,11.42,6.2,10,9,8317708,91,65,12.93,0.1144,2023-08-04,10650.07,2023,8,8.18,0.6,3,Warm,5.274,6.1,17.94,0,0.247,0.469,15,8,0,2,1,3,8083030.0,234678.0,2.9,3,Premium,Fair Value,BUY
BLR-27724,Marathahalli,12.970806,77.700724,Prestige Group,Apartment,Unfurnished,Resale,1170,1,1,0,0,11,19,21,7,0.59,5.23,3.85,11.5,8.0,10,10,11614247,70,52,9.46,0.0825,2024-06-22,9926.71,2024,6,9.2,0.35,4,Cool,4.898,6.38,13.31,0,0.158,0.654,15,5,0,2,2,1,11556588.0,57659.0,0.5,3,Premium,Fair Value,SELL
BLR-27742,Marathahalli,12.953839,77.690292,Sobha Ltd,Villa,Semi-furnished,Resale,4892,4,3,3,1,2,2,18,13,2.44,3.87,0.86,10.56,7.4,8,7,48308736,87,77,13.18,0.117,2021-08-13,9875.05,2021,8,7.46,0.65,3,Warm,4.44,6.72,18.36,1,0.756,2.722,15,9,4,1,2,3,48277636.0,31100.0,0.06,1,Emerging High-Growth,Fair Value,BUY
BLR-27771,Marathahalli,12.964211,77.693391,Mantri Developers,Builder Floor,Unfurnished,New Launch,646,1,1,1,0,22,22,14,14,1.2,3.18,9.32,10.74,7.9,5,8,6616337,66,93,12.16,0.1265,2023-05-11,10242.01,2023,5,7.06,0.7,3,Warm,5.605,5.85,18.74,0,0.264,0.373,15,4,1,2,0,3,6437160.5,179176.5,2.78,3,Premium,Fair Value,BUY
BLR-27811,Marathahalli,12.953017,77.697632,Assetz Property Group,Apartment,Unfurnished,Ready to Move,2306,4,3,2,1,6,18,7,12,1.87,5.29,5.52,11.35,7.5,8,5,23082403,90,40,10.92,0.1116,2023-04-23,10009.72,2023,4,6.9,0.6,2,Warm,5.654,5.82,16.86,0,0.438,1.3,15,0,0,2,1,3,22760148.0,322255.0,1.42,3,Premium,Fair Value,BUY
BLR-27847,Marathahalli,12.964372,77.700759,Puravankara,Plot,Semi-furnished,Ready to Move,718,0,0,0,2,0,0,13,17,5.8,7.29,4.45,11.53,6.0,7,4,6285426,43,54,13.51,0.1192,2022-01-27,8754.08,2022,1,5.7,0.85,3,Warm,7.26,4.63,15.69,1,0.456,0.354,15,6,3,1,1,3,6454835.5,-169409.5,-2.62,2,Budget,Fair Value,BUY
BLR-27872,Marathahalli,12.957635,77.694616,Mantri Developers,Villa,Unfurnished,Ready to Move,3378,4,4,3,2,2,3,8,10,3.01,5.16,3.3,10.95,7.2,7,7,39389427,48,59,9.08,0.0958,2023-10-06,11660.58,2023,10,7.08,0.5,2,Cool,5.483,5.94,13.75,0,0.578,2.219,15,4,4,2,1,1,39055104.0,334323.0,0.86,1,Emerging High-Growth,Fair Value,SELL
BLR-27887,Marathahalli,12.962395,77.701645,Assetz Property Group,Plot,Semi-furnished,New Launch,1502,0,0,0,2,0,0,25,5,4.67,2.35,4.68,11.64,6.4,7,7,7516989,56,39,12.43,0.0881,2023-05-27,5004.65,2023,5,6.76,0.25,4,Cool,5.95,5.6,12.78,1,0.353,0.423,15,0,3,1,0,1,8376796.0,-859807.0,-10.26,2,Budget,Underpriced,SELL
BLR-27967,Marathahalli,12.944611,77.697572,Brigade Group,Penthouse,Unfurnished,Ready to Move,4562,5,3,2,2,27,27,3,2,4.3,3.27,9.86,11.55,6.5,7,10,68532530,50,38,12.96,0.1,2023-02-19,15022.47,2023,2,7.7,0.1,1,Warm,7.018,4.81,13.64,0,0.499,3.861,15,1,2,2,1,3,68665680.0,-133150.0,-0.19,1,Emerging High-Growth,Fair Value,SELL
BLR-27986,Marathahalli,12.964222,77.70063,Lodha Group,Plot,Unfurnished,Resale,879,0,0,0,2,0,0,0,15,0.78,6.67,1.66,11.52,8.0,6,9,9472219,62,27,12.8,0.1393,2021-04-22,10776.13,2021,4,7.7,0.75,0,Warm,4.819,6.44,17.84,0,0.34,0.534,15,3,3,2,2,3,9842374.0,-370155.0,-3.76,0,Mid-range,Fair Value,BUY
BLR-27989,Marathahalli,12.972804,77.688046,Shriram Properties,Apartment,Semi-furnished,Ready to Move,2920,3,2,2,0,3,3,23,14,5.48,3.55,8.11,10.13,6.3,5,4,24873313,38,64,11.25,0.0945,2024-03-26,8518.26,2024,3,5.22,0.7,4,Cool,6.783,4.98,13.27,1,0.55,1.401,15,8,0,1,1,1,21952648.0,2920665.0,13.3,2,Budget,Overpriced,SELL
BLR-28069,Marathahalli,12.961483,77.696047,Brigade Group,Villa,Unfurnished,Resale,3859,5,2,2,2,1,4,25,3,5.77,0.68,9.4,11.05,6.0,7,10,35738229,86,65,13.84,0.1388,2023-01-27,9261.01,2023,1,7.5,0.15,4,Warm,6.798,4.97,20.13,0,0.469,2.013,15,1,4,2,2,3,36149172.0,-410943.0,-1.14,3,Premium,Fair Value,BUY
BLR-28072,Marathahalli,12.95724,77.687384,Shriram Properties,Apartment,Fully-furnished,Ready to Move,1681,3,2,1,1,7,9,24,17,0.84,0.33,9.46,10.18,8.1,6,6,18646190,82,31,13.49,0.1089,2021-04-25,11092.32,2021,4,6.84,0.85,4,Warm,4.797,6.45,15.92,2,0.613,1.05,15,8,0,0,1,3,18439986.0,206204.0,1.12,2,Budget,Fair Value,BUY
BLR-28081,Marathahalli,12.955885,77.6889,Salarpuria Sattva,Apartment,Fully-furnished,Resale,1166,3,2,2,0,5,7,21,8,1.38,3.23,6.41,10.37,7.9,9,5,11281925,84,53,9.39,0.1115,2022-10-19,9675.75,2022,10,7.36,0.4,4,Warm,5.004,6.3,16.94,2,0.47,0.636,15,7,0,0,2,3,11519660.0,-237735.0,-2.06,3,Premium,Fair Value,BUY
BLR-28159,Marathahalli,12.973246,77.692955,Lodha Group,Plot,Unfurnished,Ready to Move,1693,0,0,0,1,0,0,11,11,4.24,3.43,7.54,10.66,6.7,9,8,10279342,74,41,12.27,0.1266,2024-05-02,6071.67,2024,5,7.78,0.55,3,Warm,6.343,5.31,17.59,0,0.289,0.579,15,3,3,2,1,3,9858042.0,421300.0,4.27,3,Premium,Fair Value,BUY
BLR-28172,Marathahalli,12.960492,77.706519,Sobha Ltd,Apartment,Semi-furnished,Resale,1156,3,3,0,1,7,7,15,2,0.84,3.75,4.99,12.19,7.8,8,8,12543761,42,34,13.61,0.0847,2024-02-16,10851.0,2024,2,7.92,0.1,3,Cool,5.09,6.24,11.59,1,0.244,0.707,15,9,0,1,2,1,12321591.0,222170.0,1.8,0,Mid-range,Fair Value,SELL
BLR-28174,Marathahalli,12.970742,77.687793,Lodha Group,Apartment,Fully-furnished,Ready to Move,940,1,1,1,0,5,7,5,3,1.66,4.34,0.44,10.1,7.8,7,7,11274766,89,50,11.79,0.0873,2021-08-20,11994.43,2021,8,7.32,0.15,1,Cool,4.062,7.0,14.68,2,0.344,0.635,15,3,0,0,1,1,11165929.0,108837.0,0.97,3,Premium,Fair Value,HOLD
BLR-28191,Marathahalli,12.952424,77.698069,Shriram Properties,Apartment,Unfurnished,Ready to Move,2123,4,4,0,1,2,4,21,20,2.45,0.72,2.47,11.41,7.3,5,5,16206629,46,42,12.59,0.0886,2024-01-22,7633.83,2024,1,5.92,1.0,4,Cool,4.348,6.78,12.42,0,0.427,0.913,15,8,0,2,1,1,16676143.0,-469514.0,-2.82,2,Budget,Fair Value,SELL
BLR-28192,Marathahalli,12.951446,77.70596,Mantri Developers,Apartment,Semi-furnished,Resale,668,2,1,0,0,9,19,8,8,2.29,2.89,4.98,12.27,7.2,6,6,7333919,82,80,14.46,0.0991,2021-12-20,10978.92,2021,12,6.48,0.4,2,Cool,5.443,5.97,16.41,1,0.24,0.413,15,4,0,1,2,1,6955624.0,378295.0,5.44,2,Budget,Fair Value,HOLD
BLR-28196,Marathahalli,12.972971,77.69992,Lodha Group,Builder Floor,Unfurnished,Ready to Move,1785,4,3,1,0,1,6,22,12,5.99,6.41,7.31,11.41,5.9,5,4,13745678,94,54,8.3,0.1092,2020-09-13,7700.66,2020,9,5.06,0.6,4,Warm,7.693,4.31,17.24,0,0.307,0.774,15,3,1,2,1,3,14053667.0,-307989.0,-2.19,3,Premium,Fair Value,BUY
BLR-28209,Marathahalli,12.957493,77.714583,Brigade Group,Apartment,Fully-furnished,Ready to Move,809,2,2,2,0,16,25,3,16,1.68,3.03,2.31,13.1,7.4,8,9,11616701,57,83,8.87,0.119,2023-04-15,14359.33,2023,4,8.06,0.8,1,Warm,4.931,6.35,17.24,2,0.549,0.654,15,1,0,0,1,3,11659934.0,-43233.0,-0.37,0,Mid-range,Fair Value,BUY
BLR-28216,Marathahalli,12.952763,77.706523,Assetz Property Group,Apartment,Fully-furnished,Ready to Move,1889,4,3,1,0,10,18,18,14,0.51,7.47,9.47,12.31,7.9,7,9,20455244,73,51,14.83,0.1224,2024-01-07,10828.61,2024,1,7.96,0.7,3,Warm,6.644,5.09,17.42,2,0.538,1.152,15,0,0,0,1,3,20346132.0,109112.0,0.54,3,Premium,Fair Value,BUY
BLR-28218,Marathahalli,12.956799,77.695186,Shriram Properties,Apartment,Semi-furnished,Resale,2822,4,4,2,1,9,22,9,7,3.02,5.39,4.96,11.02,7.1,6,4,22783165,33,79,12.74,0.0808,2020-06-06,8073.41,2020,6,5.84,0.35,2,Cool,5.882,5.65,12.1,1,0.507,1.284,15,8,0,1,2,1,23629414.0,-846249.0,-3.58,2,Budget,Fair Value,SELL
BLR-28221,Marathahalli,12.971239,77.708362,Shriram Properties,Plot,Unfurnished,New Launch,2968,0,0,0,2,0,0,14,5,0.51,0.71,7.5,12.33,7.9,6,10,18973156,72,87,14.26,0.1232,2021-07-10,6392.57,2021,7,7.96,0.25,3,Warm,4.903,6.37,18.53,0,0.341,1.069,15,8,3,2,0,3,19045510.0,-72354.0,-0.38,3,Premium,Fair Value,BUY
BLR-28251,Marathahalli,12.959343,77.704172,Prestige Group,Apartment,Semi-furnished,Resale,1057,3,3,0,1,6,6,10,14,1.73,6.79,9.78,11.95,7.5,5,6,12243533,94,54,14.5,0.1118,2020-04-13,11583.29,2020,4,6.3,0.7,2,Warm,6.907,4.89,17.5,1,0.388,0.69,15,5,0,1,2,3,12577341.0,-333808.0,-2.65,2,Budget,Fair Value,BUY
BLR-28266,Marathahalli,12.957085,77.693537,Prestige Group,Apartment,Fully-furnished,Resale,1091,1,1,2,0,6,7,25,16,2.77,6.57,4.93,10.84,7.3,9,6,11421254,79,43,8.58,0.0846,2022-07-29,10468.61,2022,7,7.42,0.8,4,Cool,5.98,5.58,13.7,2,0.565,0.643,15,5,0,0,2,1,11412415.0,8839.0,0.08,3,Premium,Fair Value,HOLD
BLR-28314,Marathahalli,12.967739,77.69747,Shriram Properties,Apartment,Semi-furnished,Ready to Move,2413,5,4,1,1,2,8,0,13,1.26,4.52,0.92,11.16,7.8,6,7,28229169,92,26,13.21,0.0931,2023-04-25,11698.79,2023,4,7.02,0.65,0,Cool,4.319,6.81,14.69,1,0.507,1.59,15,8,0,1,1,1,28938652.0,-709483.0,-2.45,3,Premium,Fair Value,HOLD
BLR-28365,Marathahalli,12.972364,77.706726,Brigade Group,Builder Floor,Semi-furnished,Resale,782,2,2,0,0,8,22,17,8,0.79,0.56,9.11,12.15,7.9,8,4,7819894,49,90,8.97,0.1351,2020-10-12,9999.86,2020,10,6.76,0.4,3,Warm,5.248,6.12,18.66,1,0.247,0.441,15,1,1,1,2,3,7883387.5,-63493.5,-0.81,0,Mid-range,Fair Value,BUY
BLR-28374,Marathahalli,12.948185,77.699578,Assetz Property Group,Builder Floor,Unfurnished,Resale,2645,5,4,0,0,1,11,3,17,2.91,7.75,8.25,11.67,7.1,9,8,24064447,42,44,14.73,0.1232,2021-01-20,9098.09,2021,1,7.94,0.85,1,Warm,7.136,4.72,15.74,0,0.371,1.356,15,0,1,2,2,3,24232622.0,-168175.0,-0.69,0,Mid-range,Fair Value,BUY
BLR-28404,Marathahalli,12.953333,77.703103,Lodha Group,Villa,Semi-furnished,Ready to Move,2769,4,2,2,2,2,4,5,19,2.01,4.52,2.03,11.93,7.4,6,8,38906280,95,25,9.56,0.0913,2020-11-28,14050.66,2020,11,7.16,0.95,1,Cool,4.996,6.3,14.63,1,0.704,2.192,15,3,4,1,1,1,36774028.0,2132252.0,5.8,1,Emerging High-Growth,Fair Value,HOLD
BLR-28409,Marathahalli,12.95496,77.715595,Mantri Developers,Villa,Semi-furnished,Resale,2122,5,2,3,1,2,2,2,11,2.89,0.67,3.94,13.24,6.9,5,7,34154283,95,71,14.09,0.0964,2021-11-18,16095.33,2021,11,6.36,0.55,0,Cool,5.244,6.12,16.52,1,0.565,1.924,15,4,4,1,2,1,33218674.0,935609.0,2.82,2,Budget,Fair Value,HOLD
BLR-28414,Marathahalli,12.973784,77.690608,Salarpuria Sattva,Apartment,Semi-furnished,Ready to Move,2116,2,2,2,1,8,16,0,14,4.32,6.41,6.61,10.41,6.7,6,8,23761771,68,58,12.28,0.1007,2021-05-31,11229.57,2021,5,6.88,0.7,0,Warm,6.718,5.03,15.21,1,0.552,1.339,15,7,0,1,1,3,23956624.0,-194853.0,-0.81,2,Budget,Fair Value,BUY
BLR-28435,Marathahalli,12.971739,77.695631,Prestige Group,Apartment,Unfurnished,New Launch,1904,5,4,2,1,6,6,9,9,2.97,0.54,0.39,10.95,7.2,6,10,20354364,94,38,9.85,0.1318,2021-03-11,10690.32,2021,3,7.68,0.45,2,Warm,3.963,7.07,19.02,0,0.377,1.147,15,5,0,2,0,3,20019708.0,334656.0,1.67,3,Premium,Fair Value,BUY
BLR-28454,Marathahalli,12.972066,77.699388,Salarpuria Sattva,Villa,Unfurnished,New Launch,2129,4,4,3,2,2,4,5,14,4.96,6.12,1.82,11.35,6.3,10,10,27614418,53,44,8.56,0.0945,2021-01-17,12970.6,2021,1,8.52,0.7,1,Cool,6.162,5.44,13.42,0,0.553,1.556,15,7,4,2,0,1,27932358.0,-317940.0,-1.14,0,Mid-range,Fair Value,SELL
BLR-28458,Marathahalli,12.950346,77.697822,Assetz Property Group,Plot,Fully-furnished,Resale,2554,0,0,0,1,0,0,6,4,1.61,2.67,3.83,11.43,7.6,8,4,18052849,50,53,11.11,0.088,2020-11-25,7068.46,2020,11,6.64,0.2,2,Cool,4.721,6.51,12.89,2,0.453,1.017,15,0,3,0,2,1,17969454.0,83395.0,0.46,0,Mid-range,Fair Value,SELL
BLR-28459,Marathahalli,12.944853,77.694865,Lodha Group,Builder Floor,Semi-furnished,Resale,2214,4,4,1,1,3,6,15,17,5.51,7.8,8.39,11.26,6.1,10,4,19334674,60,26,11.03,0.1122,2022-12-12,8732.92,2022,12,6.64,0.85,3,Warm,7.982,4.1,15.0,1,0.545,1.089,15,3,1,1,2,3,19336500.0,-1826.0,-0.01,2,Budget,Fair Value,BUY
BLR-28465,Marathahalli,12.973678,77.68605,Brigade Group,Apartment,Fully-furnished,Ready to Move,660,1,1,1,0,6,11,0,11,0.52,1.44,1.61,9.91,8.3,9,8,10403817,61,47,8.46,0.0969,2021-05-01,15763.36,2021,5,8.42,0.55,0,Cool,3.27,7.58,14.15,2,0.427,0.586,15,1,0,0,1,1,10446823.0,-43006.0,-0.41,0,Mid-range,Fair Value,SELL
BLR-28467,Marathahalli,12.95409,77.697143,Brigade Group,Apartment,Fully-furnished,Resale,1889,3,2,1,1,1,12,19,16,5.94,3.29,2.63,11.28,5.9,6,4,18245455,63,37,13.94,0.0817,2022-04-27,9658.79,2022,4,5.36,0.8,3,Cool,6.083,5.5,12.43,2,0.613,1.028,15,1,0,0,2,1,18286736.0,-41281.0,-0.23,2,Budget,Fair Value,SELL
BLR-28507,Marathahalli,12.948146,77.707048,Lodha Group,Apartment,Semi-furnished,Ready to Move,967,2,1,2,1,2,3,16,17,5.67,0.57,1.99,12.46,5.9,10,6,9779061,34,85,14.26,0.084,2021-09-06,10112.78,2021,9,7.16,0.85,3,Cool,5.612,5.85,12.65,1,0.521,0.551,15,3,0,1,1,1,9614687.0,164374.0,1.71,0,Mid-range,Fair Value,SELL
BLR-28558,Marathahalli,12.961966,77.694444,Prestige Group,Villa,Semi-furnished,Resale,4614,3,4,2,2,2,4,23,11,0.68,1.94,9.18,10.87,8.1,9,4,56563449,43,79,13.23,0.1136,2020-08-11,12259.09,2020,8,7.14,0.55,4,Warm,5.18,6.17,15.88,1,0.714,3.187,15,5,4,1,2,3,56453790.0,109659.0,0.19,1,Emerging High-Growth,Fair Value,BUY
